IL,Name,SMILES,logEC50,Dataset,Normalized SMILES
110,1-(cyanomethyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)CC#N.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.900367129,Training,O=S(=O)(C(F)(F)F)[N-]S(=O)(C(F)(F)F)=O.c1c[n+](cn1CC#N)C
110,1-(cyanomethyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)CC#N.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.900367129,Training,O=S(C(F)(F)F)(=O)[N-]S(=O)(C(F)(F)F)=O.[n+]1(cn(cc1)CC#N)C
111,1-(3-hydroxypropyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)CCCO.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.6599162,Training,O=S(=O)([N-]S(=O)(C(F)(F)F)=O)C(F)(F)F.c1n(cc[n+]1C)CCCO
111,1-(3-hydroxypropyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)CCCO.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.6599162,Training,O=S([N-]S(=O)(C(F)(F)F)=O)(=O)C(F)(F)F.n1(cc[n+](c1)C)CCCO
111,1-(3-hydroxypropyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)CCCO.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.6599162,Training,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.OCCCn1c[n+](cc1)C
111,1-(3-hydroxypropyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)CCCO.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.6599162,Training,C(Cn1cc[n+](c1)C)CO.C(S([N-]S(C(F)(F)F)(=O)=O)(=O)=O)(F)(F)F
111,1-(3-hydroxypropyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)CCCO.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.6599162,Training,FC(S(=O)([N-]S(=O)(=O)C(F)(F)F)=O)(F)F.OCCCn1cc[n+](C)c1
111,1-(3-hydroxypropyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)CCCO.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.6599162,Training,O=S(=O)([N-]S(C(F)(F)F)(=O)=O)C(F)(F)F.OCCCn1cc[n+](C)c1
111,1-(3-hydroxypropyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)CCCO.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.6599162,Training,C(F)(F)(S(=O)([N-]S(=O)(=O)C(F)(F)F)=O)F.[n+]1(C)cn(cc1)CCCO
111,1-(3-hydroxypropyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)CCCO.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.6599162,Training,O=S(=O)(C(F)(F)F)[N-]S(C(F)(F)F)(=O)=O.c1n(cc[n+]1C)CCCO
111,1-(3-hydroxypropyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)CCCO.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.6599162,Training,C(Cn1cc[n+](c1)C)CO.S(C(F)(F)F)(=O)([N-]S(=O)(C(F)(F)F)=O)=O
111,1-(3-hydroxypropyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)CCCO.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.6599162,Training,[N-](S(C(F)(F)F)(=O)=O)S(=O)(=O)C(F)(F)F.[n+]1(C)cn(CCCO)cc1
112,1-(ethoxymethyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)COCC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.201397124,Training,C(F)(F)(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)F.[n+]1(cn(COCC)cc1)C
112,1-(ethoxymethyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)COCC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.201397124,Training,C(OCn1c[n+](C)cc1)C.FC(F)(F)S(=O)([N-]S(C(F)(F)F)(=O)=O)=O
112,1-(ethoxymethyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)COCC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.201397124,Training,C[n+]1cn(cc1)COCC.O=S(C(F)(F)F)([N-]S(=O)(=O)C(F)(F)F)=O
112,1-(ethoxymethyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)COCC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.201397124,Training,FC(F)(S([N-]S(C(F)(F)F)(=O)=O)(=O)=O)F.O(CC)Cn1c[n+](cc1)C
112,1-(ethoxymethyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)COCC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.201397124,Training,C(n1c[n+](C)cc1)OCC.FC(S(=O)([N-]S(C(F)(F)F)(=O)=O)=O)(F)F
112,1-(ethoxymethyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)COCC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.201397124,Training,C(OCC)n1c[n+](cc1)C.FC(S([N-]S(C(F)(F)F)(=O)=O)(=O)=O)(F)F
112,1-(ethoxymethyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)COCC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.201397124,Training,O=S([N-]S(C(F)(F)F)(=O)=O)(=O)C(F)(F)F.[n+]1(cn(cc1)COCC)C
112,1-(ethoxymethyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)COCC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.201397124,Training,C(OCC)n1cc[n+](c1)C.FC(S(=O)([N-]S(=O)(=O)C(F)(F)F)=O)(F)F
112,1-(ethoxymethyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)COCC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.201397124,Training,[N-](S(=O)(C(F)(F)F)=O)S(=O)(=O)C(F)(F)F.c1n(COCC)c[n+](C)c1
112,1-(ethoxymethyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)COCC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.201397124,Training,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(C(F)(F)F)=O.n1(c[n+](C)cc1)COCC
113,1-(2-methoxyethyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)CCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.250420002,Training,C(Cn1cc[n+](c1)C)OC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
113,1-(2-methoxyethyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)CCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.250420002,Training,C[n+]1ccn(CCOC)c1.FC(F)(F)S(=O)(=O)[N-]S(C(F)(F)F)(=O)=O
113,1-(2-methoxyethyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)CCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.250420002,Training,C[n+]1cn(CCOC)cc1.S(=O)(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
113,1-(2-methoxyethyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)CCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.250420002,Training,FC(F)(S([N-]S(C(F)(F)F)(=O)=O)(=O)=O)F.O(C)CCn1c[n+](C)cc1
113,1-(2-methoxyethyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)CCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.250420002,Training,O=S(=O)(C(F)(F)F)[N-]S(C(F)(F)F)(=O)=O.n1(CCOC)c[n+](C)cc1
113,1-(2-methoxyethyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)CCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.250420002,Training,COCCn1c[n+](cc1)C.[N-](S(=O)(=O)C(F)(F)F)S(=O)(C(F)(F)F)=O
113,1-(2-methoxyethyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)CCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.250420002,Training,S(C(F)(F)F)(=O)(=O)[N-]S(C(F)(F)F)(=O)=O.c1[n+](cn(c1)CCOC)C
113,1-(2-methoxyethyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)CCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.250420002,Training,C(OC)Cn1c[n+](C)cc1.FC(F)(F)S(=O)([N-]S(=O)(C(F)(F)F)=O)=O
113,1-(2-methoxyethyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)CCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.250420002,Training,C(F)(F)(S(=O)(=O)[N-]S(=O)(C(F)(F)F)=O)F.n1(CCOC)c[n+](C)cc1
113,1-(2-methoxyethyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)CCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.250420002,Training,FC(F)(F)S(=O)([N-]S(=O)(=O)C(F)(F)F)=O.O(CCn1cc[n+](C)c1)C
114,1-(2-ethoxyethyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)CCOCC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.181843588,Training,FC(S([N-]S(=O)(=O)C(F)(F)F)(=O)=O)(F)F.n1(CCOCC)c[n+](cc1)C
114,1-(2-ethoxyethyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)CCOCC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.181843588,Training,S(=O)(=O)(C(F)(F)F)[N-]S(C(F)(F)F)(=O)=O.c1c[n+](C)cn1CCOCC
114,1-(2-ethoxyethyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)CCOCC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.181843588,Training,C(OCCn1c[n+](cc1)C)C.S(=O)(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
114,1-(2-ethoxyethyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)CCOCC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.181843588,Training,C(OCCn1cc[n+](c1)C)C.FC(F)(S(=O)(=O)[N-]S(=O)(C(F)(F)F)=O)F
114,1-(2-ethoxyethyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)CCOCC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.181843588,Training,C(F)(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.n1(cc[n+](C)c1)CCOCC
114,1-(2-ethoxyethyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)CCOCC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.181843588,Training,FC(F)(S(=O)(=O)[N-]S(C(F)(F)F)(=O)=O)F.c1n(cc[n+]1C)CCOCC
114,1-(2-ethoxyethyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)CCOCC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.181843588,Training,CCOCCn1cc[n+](c1)C.FC(F)(F)S([N-]S(C(F)(F)F)(=O)=O)(=O)=O
114,1-(2-ethoxyethyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)CCOCC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.181843588,Training,[N-](S(=O)(C(F)(F)F)=O)S(=O)(=O)C(F)(F)F.c1c[n+](cn1CCOCC)C
114,1-(2-ethoxyethyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)CCOCC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.181843588,Training,C(OCC)Cn1cc[n+](c1)C.O=S(C(F)(F)F)([N-]S(=O)(C(F)(F)F)=O)=O
114,1-(2-ethoxyethyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)CCOCC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.181843588,Training,C(COCC)n1cc[n+](C)c1.FC(F)(S([N-]S(=O)(=O)C(F)(F)F)(=O)=O)F
115,1-(3-methoxypropyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)CCCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.342422681,Training,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.n1(CCCOC)cc[n+](C)c1
115,1-(3-methoxypropyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)CCCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.342422681,Training,C(COC)Cn1cc[n+](C)c1.O=S(C(F)(F)F)(=O)[N-]S(C(F)(F)F)(=O)=O
115,1-(3-methoxypropyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)CCCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.342422681,Training,C[n+]1ccn(CCCOC)c1.S(=O)([N-]S(=O)(C(F)(F)F)=O)(=O)C(F)(F)F
115,1-(3-methoxypropyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)CCCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.342422681,Training,FC(F)(F)S([N-]S(=O)(=O)C(F)(F)F)(=O)=O.c1c[n+](C)cn1CCCOC
115,1-(3-methoxypropyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)CCCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.342422681,Training,C[n+]1cn(cc1)CCCOC.FC(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)(F)F
115,1-(3-methoxypropyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)CCCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.342422681,Training,C(OC)CCn1c[n+](C)cc1.FC(S(=O)([N-]S(C(F)(F)F)(=O)=O)=O)(F)F
115,1-(3-methoxypropyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)CCCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.342422681,Training,C(OC)CCn1c[n+](C)cc1.FC(F)(F)S(=O)(=O)[N-]S(C(F)(F)F)(=O)=O
115,1-(3-methoxypropyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)CCCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.342422681,Training,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.n1(cc[n+](c1)C)CCCOC
115,1-(3-methoxypropyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)CCCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.342422681,Training,C(S(=O)(=O)[N-]S(C(F)(F)F)(=O)=O)(F)(F)F.[n+]1(C)ccn(c1)CCCOC
115,1-(3-methoxypropyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,[N+]1(C)=CN(C=C1)CCCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F ,3.342422681,Training,FC(F)(F)S(=O)(=O)[N-]S(C(F)(F)F)(=O)=O.n1(c[n+](C)cc1)CCCOC
116,1-methyl-3-propylimidazolium chloride ,[N+]1(C)=CN(C=C1)CCC.[Cl-] ,4.6,Test,[Cl-].c1[n+](ccn1CCC)C
116,1-methyl-3-propylimidazolium chloride ,[N+]1(C)=CN(C=C1)CCC.[Cl-] ,4.6,Test,[Cl-].c1[n+](cn(c1)CCC)C
116,1-methyl-3-propylimidazolium chloride ,[N+]1(C)=CN(C=C1)CCC.[Cl-] ,4.6,Test,C[n+]1ccn(c1)CCC.[Cl-]
116,1-methyl-3-propylimidazolium chloride ,[N+]1(C)=CN(C=C1)CCC.[Cl-] ,4.6,Test,[Cl-].c1[n+](ccn1CCC)C
116,1-methyl-3-propylimidazolium chloride ,[N+]1(C)=CN(C=C1)CCC.[Cl-] ,4.6,Test,[Cl-].c1n(cc[n+]1C)CCC
116,1-methyl-3-propylimidazolium chloride ,[N+]1(C)=CN(C=C1)CCC.[Cl-] ,4.6,Test,C[n+]1ccn(c1)CCC.[Cl-]
116,1-methyl-3-propylimidazolium chloride ,[N+]1(C)=CN(C=C1)CCC.[Cl-] ,4.6,Test,[Cl-].n1(CCC)cc[n+](C)c1
116,1-methyl-3-propylimidazolium chloride ,[N+]1(C)=CN(C=C1)CCC.[Cl-] ,4.6,Test,[Cl-].c1[n+](C)ccn1CCC
116,1-methyl-3-propylimidazolium chloride ,[N+]1(C)=CN(C=C1)CCC.[Cl-] ,4.6,Test,[Cl-].[n+]1(C)cn(CCC)cc1
116,1-methyl-3-propylimidazolium chloride ,[N+]1(C)=CN(C=C1)CCC.[Cl-] ,4.6,Test,CCCn1cc[n+](c1)C.[Cl-]
117,1-(3-carboxypropyl)-3-methylimidazolium chloride ,[N+]1(C)=CN(C=C1)CCCC(=O)O.[Cl-] ,3.78,Training,[Cl-].[n+]1(C)cn(cc1)CCCC(=O)O
117,1-(3-carboxypropyl)-3-methylimidazolium chloride ,[N+]1(C)=CN(C=C1)CCCC(=O)O.[Cl-] ,3.78,Training,OC(=O)CCCn1c[n+](cc1)C.[Cl-]
117,1-(3-carboxypropyl)-3-methylimidazolium chloride ,[N+]1(C)=CN(C=C1)CCCC(=O)O.[Cl-] ,3.78,Training,[Cl-].c1n(c[n+](C)c1)CCCC(O)=O
117,1-(3-carboxypropyl)-3-methylimidazolium chloride ,[N+]1(C)=CN(C=C1)CCCC(=O)O.[Cl-] ,3.78,Training,C[n+]1cn(CCCC(=O)O)cc1.[Cl-]
117,1-(3-carboxypropyl)-3-methylimidazolium chloride ,[N+]1(C)=CN(C=C1)CCCC(=O)O.[Cl-] ,3.78,Training,OC(=O)CCCn1c[n+](C)cc1.[Cl-]
117,1-(3-carboxypropyl)-3-methylimidazolium chloride ,[N+]1(C)=CN(C=C1)CCCC(=O)O.[Cl-] ,3.78,Training,C[n+]1ccn(CCCC(=O)O)c1.[Cl-]
117,1-(3-carboxypropyl)-3-methylimidazolium chloride ,[N+]1(C)=CN(C=C1)CCCC(=O)O.[Cl-] ,3.78,Training,C(CCC(O)=O)n1c[n+](C)cc1.[Cl-]
117,1-(3-carboxypropyl)-3-methylimidazolium chloride ,[N+]1(C)=CN(C=C1)CCCC(=O)O.[Cl-] ,3.78,Training,OC(=O)CCCn1c[n+](C)cc1.[Cl-]
117,1-(3-carboxypropyl)-3-methylimidazolium chloride ,[N+]1(C)=CN(C=C1)CCCC(=O)O.[Cl-] ,3.78,Training,[Cl-].c1c[n+](C)cn1CCCC(=O)O
117,1-(3-carboxypropyl)-3-methylimidazolium chloride ,[N+]1(C)=CN(C=C1)CCCC(=O)O.[Cl-] ,3.78,Training,OC(=O)CCCn1cc[n+](C)c1.[Cl-]
118,1-(7-carboxyheptyl)-3-methylimidazolium bromide ,[N+]1(C)=CN(C=C1)CCCCCCCC(=O)O.[Br-] ,3.78,Training,C(CCn1cc[n+](C)c1)CCCCC(O)=O.[Br-]
118,1-(7-carboxyheptyl)-3-methylimidazolium bromide ,[N+]1(C)=CN(C=C1)CCCCCCCC(=O)O.[Br-] ,3.78,Training,C(CCCCCn1c[n+](C)cc1)CC(=O)O.[Br-]
118,1-(7-carboxyheptyl)-3-methylimidazolium bromide ,[N+]1(C)=CN(C=C1)CCCCCCCC(=O)O.[Br-] ,3.78,Training,C(CCCC(=O)O)CCCn1cc[n+](C)c1.[Br-]
118,1-(7-carboxyheptyl)-3-methylimidazolium bromide ,[N+]1(C)=CN(C=C1)CCCCCCCC(=O)O.[Br-] ,3.78,Training,C(CCCCC(O)=O)CCn1cc[n+](C)c1.[Br-]
118,1-(7-carboxyheptyl)-3-methylimidazolium bromide ,[N+]1(C)=CN(C=C1)CCCCCCCC(=O)O.[Br-] ,3.78,Training,C(n1c[n+](C)cc1)CCCCCCC(=O)O.[Br-]
118,1-(7-carboxyheptyl)-3-methylimidazolium bromide ,[N+]1(C)=CN(C=C1)CCCCCCCC(=O)O.[Br-] ,3.78,Training,C(CCCCn1cc[n+](C)c1)CCC(=O)O.[Br-]
118,1-(7-carboxyheptyl)-3-methylimidazolium bromide ,[N+]1(C)=CN(C=C1)CCCCCCCC(=O)O.[Br-] ,3.78,Training,[Br-].[n+]1(ccn(CCCCCCCC(O)=O)c1)C
118,1-(7-carboxyheptyl)-3-methylimidazolium bromide ,[N+]1(C)=CN(C=C1)CCCCCCCC(=O)O.[Br-] ,3.78,Training,C[n+]1cn(CCCCCCCC(=O)O)cc1.[Br-]
118,1-(7-carboxyheptyl)-3-methylimidazolium bromide ,[N+]1(C)=CN(C=C1)CCCCCCCC(=O)O.[Br-] ,3.78,Training,C(CCCn1c[n+](C)cc1)CCCC(O)=O.[Br-]
118,1-(7-carboxyheptyl)-3-methylimidazolium bromide ,[N+]1(C)=CN(C=C1)CCCCCCCC(=O)O.[Br-] ,3.78,Training,[Br-].c1n(CCCCCCCC(O)=O)cc[n+]1C
119,1-(4-hydroxybutyl)-3-methylimidazolium chloride ,[N+]1(C)=CN(C=C1)CCCCO.[Cl-] ,3.78,Training,C(Cn1c[n+](cc1)C)CCO.[Cl-]
119,1-(4-hydroxybutyl)-3-methylimidazolium chloride ,[N+]1(C)=CN(C=C1)CCCCO.[Cl-] ,3.78,Training,C(CO)CCn1cc[n+](C)c1.[Cl-]
119,1-(4-hydroxybutyl)-3-methylimidazolium chloride ,[N+]1(C)=CN(C=C1)CCCCO.[Cl-] ,3.78,Training,C(CCn1cc[n+](c1)C)CO.[Cl-]
119,1-(4-hydroxybutyl)-3-methylimidazolium chloride ,[N+]1(C)=CN(C=C1)CCCCO.[Cl-] ,3.78,Training,[Cl-].[n+]1(C)ccn(CCCCO)c1
119,1-(4-hydroxybutyl)-3-methylimidazolium chloride ,[N+]1(C)=CN(C=C1)CCCCO.[Cl-] ,3.78,Training,C(Cn1c[n+](cc1)C)CCO.[Cl-]
119,1-(4-hydroxybutyl)-3-methylimidazolium chloride ,[N+]1(C)=CN(C=C1)CCCCO.[Cl-] ,3.78,Training,[Cl-].c1[n+](cn(CCCCO)c1)C
119,1-(4-hydroxybutyl)-3-methylimidazolium chloride ,[N+]1(C)=CN(C=C1)CCCCO.[Cl-] ,3.78,Training,[Cl-].c1[n+](cn(CCCCO)c1)C
119,1-(4-hydroxybutyl)-3-methylimidazolium chloride ,[N+]1(C)=CN(C=C1)CCCCO.[Cl-] ,3.78,Training,[Cl-].c1n(c[n+](c1)C)CCCCO
119,1-(4-hydroxybutyl)-3-methylimidazolium chloride ,[N+]1(C)=CN(C=C1)CCCCO.[Cl-] ,3.78,Training,[Cl-].n1(CCCCO)c[n+](C)cc1
119,1-(4-hydroxybutyl)-3-methylimidazolium chloride ,[N+]1(C)=CN(C=C1)CCCCO.[Cl-] ,3.78,Training,C[n+]1ccn(c1)CCCCO.[Cl-]
120,1-ethyl-3-propylimidazolium bromide ,[N+]1(CC)=CN(C=C1)CCC.[Br-] ,3.6,Training,[Br-].c1[n+](CC)ccn1CCC
120,1-ethyl-3-propylimidazolium bromide ,[N+]1(CC)=CN(C=C1)CCC.[Br-] ,3.6,Training,[Br-].n1(CCC)c[n+](CC)cc1
120,1-ethyl-3-propylimidazolium bromide ,[N+]1(CC)=CN(C=C1)CCC.[Br-] ,3.6,Training,[Br-].[n+]1(CC)ccn(c1)CCC
120,1-ethyl-3-propylimidazolium bromide ,[N+]1(CC)=CN(C=C1)CCC.[Br-] ,3.6,Training,CC[n+]1ccn(CCC)c1.[Br-]
120,1-ethyl-3-propylimidazolium bromide ,[N+]1(CC)=CN(C=C1)CCC.[Br-] ,3.6,Training,C(C)[n+]1ccn(c1)CCC.[Br-]
120,1-ethyl-3-propylimidazolium bromide ,[N+]1(CC)=CN(C=C1)CCC.[Br-] ,3.6,Training,C([n+]1ccn(CCC)c1)C.[Br-]
120,1-ethyl-3-propylimidazolium bromide ,[N+]1(CC)=CN(C=C1)CCC.[Br-] ,3.6,Training,[Br-].c1[n+](CC)ccn1CCC
120,1-ethyl-3-propylimidazolium bromide ,[N+]1(CC)=CN(C=C1)CCC.[Br-] ,3.6,Training,[Br-].c1c[n+](CC)cn1CCC
120,1-ethyl-3-propylimidazolium bromide ,[N+]1(CC)=CN(C=C1)CCC.[Br-] ,3.6,Training,[Br-].c1cn(CCC)c[n+]1CC
120,1-ethyl-3-propylimidazolium bromide ,[N+]1(CC)=CN(C=C1)CCC.[Br-] ,3.6,Training,CC[n+]1ccn(c1)CCC.[Br-]
121,1-methylimidazolium tetrafluoroborate,[B-](F)(F)(F)F.C[NH+]1C=CN=C1,3.09,Training,C1=C[NH+](C)C=N1.F[B-](F)(F)F
